-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  6.4126   Longitude -72.4488 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2898.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
1982,10,25,10.45,8.4,9.43,10.91,10.55,15.98,5.42,9.7,88.12,4.94
1982,10,26,9.4,7.73,8.56,9.89,8.16,13.83,5.66,9.22,89.81,12.53
1982,10,27,9.48,7.83,8.65,9.8,6.27,13.05,6.78,9.22,89.88,7.9
1982,10,28,10.2,8.05,9.12,11.05,9.2,15.22,6.01,9.4,87.44,3.77
1982,10,29,10.91,9.13,10.02,11.73,7.41,15.0,7.59,10.13,89.62,0.81
1982,10,30,10.76,9.45,10.1,11.06,5.91,14.12,8.21,10.31,92.19,2.98
1982,10,31,10.76,8.91,9.83,11.56,6.49,14.83,8.34,9.95,89.19,2.28
1982,11,1,10.33,8.49,9.41,11.03,8.91,15.14,6.22,9.7,89.06,3.05
1982,11,2,10.71,8.19,9.45,11.63,11.3,16.18,4.88,9.58,85.5,3.5
1982,11,3,10.91,8.87,9.89,11.98,9.52,16.34,6.83,10.01,88.31,1.9
1982,11,4,10.19,7.94,9.07,11.09,8.59,14.65,6.06,9.4,86.81,1.83
1982,11,5,10.72,8.94,9.83,11.51,7.78,15.18,7.4,10.07,89.75,3.3
1982,11,6,10.88,9.37,10.12,11.37,5.9,14.4,8.5,10.25,90.94,0.84
1982,11,7,11.67,9.74,10.7,12.62,9.17,16.86,7.69,10.56,88.81,7.18
1982,11,8,11.55,9.71,10.62,12.26,8.22,16.07,7.84,10.5,89.44,1.03
1982,11,9,10.73,8.67,9.7,11.46,10.54,16.36,5.82,9.83,88.25,3.23
1982,11,10,11.65,9.17,10.41,12.34,9.96,16.97,7.01,10.19,86.06,2.5
1982,11,11,12.15,10.09,11.12,12.83,7.55,16.23,8.67,10.8,88.25,4.16
1982,11,12,11.27,8.44,9.86,12.29,8.86,16.07,7.21,9.64,84.31,0.29
1982,11,13,10.3,8.18,9.23,11.13,9.16,15.28,6.12,9.46,87.75,0.18
1982,11,14,9.98,7.78,8.87,10.65,10.32,15.53,5.21,9.28,87.19,0.87
1982,11,15,11.66,9.81,10.73,12.52,9.09,16.73,7.63,10.62,89.06,0.33
1982,11,16,11.0,9.62,10.31,11.26,5.55,14.25,8.7,10.44,91.62,0.14
1982,11,17,10.34,8.74,9.55,10.83,6.88,14.65,7.76,9.83,90.56,1.47
1982,11,18,10.31,8.11,9.21,11.09,9.54,15.75,6.22,9.46,87.12,2.15
1982,11,19,10.47,8.37,9.41,10.9,7.73,14.61,6.88,9.58,87.62,1.09
1982,11,20,11.48,9.22,10.34,11.87,7.62,15.82,8.2,10.13,87.06,1.8
1982,11,21,12.05,8.9,10.48,12.69,9.93,17.33,7.4,9.95,83.25,2.15
1982,11,22,10.74,8.93,9.83,11.16,5.73,13.25,7.51,9.95,89.25,8.12
1982,11,23,10.58,8.86,9.72,11.17,8.62,15.44,6.81,9.95,90.06,4.05
1982,11,24,10.09,7.58,8.84,10.84,9.52,15.65,6.13,9.09,85.75,2.67
1982,11,25,10.17,8.0,9.08,10.9,10.06,15.98,5.91,9.34,87.75,2.99
1982,11,26,10.22,7.28,8.75,10.77,11.89,16.88,4.99,8.91,84.0,3.41
1982,11,27,10.95,6.85,8.9,11.18,10.07,16.59,6.52,8.73,77.44,3.98
1982,11,28,11.4,9.38,10.39,11.97,7.39,16.01,8.62,10.25,88.38,0.3
1982,11,29,11.55,9.54,10.55,12.3,7.27,16.08,8.81,10.38,88.56,0.3
1982,11,30,10.76,8.68,9.72,11.58,8.08,15.45,7.38,9.77,88.06,6.34
1982,12,1,10.48,8.65,9.57,11.18,8.79,15.29,6.49,9.77,89.38,3.52
1982,12,2,11.1,9.15,10.13,11.87,9.1,16.21,7.11,10.13,88.81,2.8
1982,12,3,11.19,9.47,10.33,11.8,7.31,15.31,8.01,10.31,90.06,0.5
