-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  29.989   Longitude 31.2925 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 135.44 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
1993,1,15,11.08,7.37,9.23,11.48,12.55,18.69,6.15,6.35,80.0,0.13
1993,1,16,11.87,6.94,9.4,11.94,12.39,19.37,6.98,6.23,73.69,0.0
1993,1,17,9.62,-3.45,3.08,9.71,12.26,16.82,4.56,3.23,49.19,0.0
1993,1,18,10.22,3.62,6.92,10.36,14.18,18.48,4.3,4.94,68.38,0.0
1993,1,19,11.34,5.92,8.63,11.4,14.55,19.84,5.28,5.8,72.44,0.0
1993,1,20,11.54,6.22,8.87,11.93,13.25,19.03,5.78,5.92,72.38,0.0
1993,1,21,10.69,5.56,8.13,11.08,12.77,17.85,5.08,5.62,73.31,0.0
1993,1,22,11.73,6.2,8.96,11.88,11.48,18.62,7.13,5.86,73.25,0.0
1993,1,23,11.02,6.13,8.58,11.34,12.63,18.51,5.87,5.86,74.12,0.0
1993,1,24,10.82,6.32,8.57,11.28,12.37,18.23,5.86,5.92,76.19,0.0
1993,1,25,12.4,5.85,9.12,12.05,11.85,18.67,6.81,5.74,67.31,0.0
1993,1,26,12.17,3.83,8.0,12.0,12.22,19.69,7.46,5.0,59.81,0.0
1993,1,27,12.51,1.55,7.03,11.4,13.61,19.95,6.34,4.27,50.31,0.0
1993,1,28,12.17,2.85,7.51,11.91,12.34,19.06,6.72,4.7,56.44,0.0
1993,1,29,11.72,5.23,8.48,12.28,11.18,18.46,7.27,5.62,67.69,0.0
1993,1,30,10.7,2.46,6.58,11.07,13.98,18.71,4.73,4.58,62.25,0.0
1993,1,31,11.39,5.44,8.41,11.29,12.33,18.27,5.94,5.68,70.19,0.64
1993,2,1,9.37,2.76,6.06,9.67,5.66,12.36,6.69,4.76,66.0,0.11
1993,2,2,7.33,2.3,4.82,7.63,6.29,11.25,4.96,4.52,72.31,0.46
1993,2,3,5.98,4.45,5.22,6.01,6.23,8.55,2.31,5.25,90.19,3.61
1993,2,4,7.66,2.27,4.97,7.77,11.88,13.96,2.08,4.46,72.25,0.13
1993,2,5,9.35,3.12,6.23,8.85,13.95,17.37,3.42,4.7,69.38,0.0
1993,2,6,10.57,3.08,6.83,9.74,14.55,18.08,3.53,4.7,64.06,0.0
1993,2,7,11.1,3.01,7.05,10.64,16.27,19.68,3.4,4.7,62.0,0.0
1993,2,8,10.82,3.04,6.93,11.4,13.12,18.14,5.01,4.76,59.56,0.14
1993,2,9,8.7,2.55,5.62,8.9,7.86,12.73,4.88,4.58,66.5,1.57
1993,2,10,8.92,1.97,5.44,9.44,11.78,15.23,3.44,4.39,66.06,0.22
1993,2,11,8.84,2.67,5.76,8.61,11.66,15.0,3.35,4.64,68.44,0.16
1993,2,12,9.1,3.12,6.11,9.06,12.49,15.49,3.0,4.76,69.25,0.07
1993,2,13,9.87,4.61,7.23,10.55,11.55,16.98,5.44,5.31,74.31,0.19
1993,2,14,8.36,5.02,6.69,8.62,8.62,13.13,4.51,5.43,81.38,1.76
1993,2,15,8.56,1.94,5.25,7.99,12.05,15.06,3.01,4.33,66.81,0.0
1993,2,16,9.31,1.23,5.27,9.26,14.55,17.44,2.89,4.15,61.75,0.0
1993,2,17,11.37,1.89,6.63,12.01,15.57,20.12,4.55,4.39,57.88,0.0
1993,2,18,11.65,0.9,6.27,11.38,14.73,19.4,4.67,4.15,54.94,0.0
1993,2,19,12.31,-1.53,5.39,11.69,13.09,20.16,7.06,3.42,40.44,0.0
1993,2,20,12.28,-0.28,6.0,11.82,13.81,20.09,6.28,3.78,46.75,0.0
1993,2,21,11.95,0.82,6.38,12.25,14.98,20.89,5.9,4.15,53.25,0.0
1993,2,22,11.05,-2.95,4.05,11.26,14.84,19.55,4.71,3.05,40.69,0.0
1993,2,23,12.5,-5.99,3.25,12.24,16.96,22.13,5.17,2.38,29.81,0.0
1993,2,24,15.79,-7.54,4.12,14.58,18.98,25.61,6.63,2.14,21.44,0.0
1993,2,25,18.11,-7.29,5.4,16.61,18.63,27.52,8.9,2.2,18.75,0.0
1993,2,26,18.57,-0.62,8.98,18.74,13.18,26.35,13.17,4.21,34.25,0.0
1993,2,27,16.31,7.59,11.95,17.41,12.23,23.7,11.47,6.59,61.12,0.0
1993,2,28,17.51,4.86,11.19,18.48,20.03,28.8,8.77,5.43,49.94,0.0
1993,3,1,22.63,3.37,13.0,22.73,20.2,33.71,13.51,4.94,32.44,0.0
1993,3,2,21.69,5.7,13.69,22.18,18.07,30.58,12.52,5.86,40.19,0.0
1993,3,3,16.33,3.8,10.06,17.2,14.88,25.4,10.52,5.37,53.19,0.02
1993,3,4,16.89,1.44,9.16,16.65,15.84,26.36,10.51,4.39,41.44,0.0
1993,3,5,13.98,1.88,7.93,14.94,14.7,21.26,6.57,4.52,50.94,0.0
1993,3,6,14.13,-1.32,6.4,13.78,11.51,19.69,8.19,3.48,35.56,0.07
1993,3,7,13.3,-2.03,5.63,14.03,10.17,18.65,8.48,3.48,39.62,0.16
1993,3,8,13.01,-1.32,5.84,13.44,11.98,19.81,7.83,3.48,39.31,0.0
1993,3,9,14.37,-1.78,6.29,14.81,16.84,23.32,6.48,3.48,37.62,0.0
1993,3,10,13.84,4.48,9.15,15.15,14.97,22.01,7.05,5.37,60.62,0.0
1993,3,11,11.44,4.18,7.81,12.61,12.09,17.83,5.74,5.13,65.25,0.75
1993,3,12,12.17,0.76,6.47,13.55,13.91,19.92,6.01,4.09,52.31,0.06
1993,3,13,11.35,2.75,7.05,12.26,14.52,18.79,4.27,4.64,61.62,0.01
1993,3,14,11.81,3.44,7.62,12.92,14.27,19.45,5.18,4.88,62.44,0.0
1993,3,15,11.67,1.73,6.7,13.01,15.41,20.12,4.7,4.33,57.31,0.0
1993,3,16,11.94,1.52,6.73,13.34,14.48,19.55,5.07,4.27,55.56,0.0
1993,3,17,10.69,3.26,6.98,11.78,11.92,16.91,4.99,4.82,64.31,0.05
1993,3,18,11.83,2.38,7.11,13.33,14.96,19.23,4.27,4.58,58.94,0.02
1993,3,19,13.3,1.81,7.55,14.44,13.8,20.88,7.08,4.39,52.44,0.04
1993,3,20,12.26,2.16,7.21,13.72,15.12,20.06,4.94,4.52,57.44,0.0
1993,3,21,13.9,5.48,9.69,14.9,16.55,23.13,6.58,5.62,63.38,0.08
1993,3,22,14.23,3.27,8.75,15.27,17.91,23.69,5.77,4.82,55.88,0.0
1993,3,23,16.49,3.78,10.13,17.65,18.36,26.45,8.09,5.25,54.19,0.0
1993,3,24,17.76,5.16,11.46,18.95,19.0,27.71,8.71,5.74,54.0,0.0
1993,3,25,17.12,4.19,10.65,18.25,16.97,26.62,9.65,5.49,53.0,0.0
1993,3,26,17.52,0.74,9.13,18.41,18.14,27.34,9.2,4.27,42.38,0.0
1993,3,27,20.8,-3.32,8.74,20.76,21.03,30.77,9.74,3.11,26.12,0.0
1993,3,28,20.09,-3.67,8.21,20.3,19.04,30.09,11.05,3.11,24.5,0.0
1993,3,29,15.51,3.56,9.54,17.09,15.95,23.9,7.96,4.94,50.38,0.0
1993,3,30,15.52,5.62,10.57,17.08,16.43,24.76,8.34,5.68,57.94,0.0
1993,3,31,17.32,7.15,12.23,18.91,17.12,27.08,9.97,6.41,58.25,0.0
1993,4,1,16.8,5.25,11.03,18.66,16.3,26.24,9.94,5.68,54.88,0.0
1993,4,2,15.92,4.96,10.44,17.83,15.91,24.39,8.48,5.49,55.06,0.0
1993,4,3,15.78,3.69,9.73,17.17,16.81,24.87,8.05,5.0,50.81,0.0
1993,4,4,17.3,3.38,10.34,18.76,21.08,28.79,7.71,5.13,52.69,0.0
1993,4,5,17.42,2.2,9.81,19.15,19.12,27.58,8.45,4.82,48.75,0.0
1993,4,6,18.11,1.04,9.58,19.77,17.05,27.78,10.73,4.33,40.5,0.0
1993,4,7,18.61,4.3,11.46,19.9,15.39,27.18,11.79,5.25,42.62,0.0
1993,4,8,17.67,4.44,11.05,19.12,16.02,26.08,10.07,5.37,48.88,0.0
1993,4,9,20.37,2.91,11.64,21.83,17.73,29.28,11.55,4.76,36.56,0.0
1993,4,10,19.12,6.92,13.02,20.7,15.8,28.08,12.28,6.29,50.75,0.0
1993,4,11,16.69,2.9,9.8,18.8,15.18,24.99,9.8,5.07,50.31,0.0
1993,4,12,18.19,1.49,9.84,20.23,21.02,29.05,8.04,4.39,41.75,0.0
1993,4,13,25.56,-3.87,10.84,24.83,21.3,36.19,14.89,2.87,16.44,0.0
1993,4,14,28.37,-6.02,11.17,27.9,18.27,38.54,20.26,2.38,11.0,0.0
1993,4,15,28.35,-5.8,11.27,28.88,20.09,38.94,18.85,2.38,11.38,0.0
1993,4,16,29.05,-2.9,13.08,29.83,21.14,39.25,18.11,3.11,13.62,0.0
1993,4,17,30.9,0.51,15.71,30.25,15.05,39.59,24.54,3.97,15.44,0.0
1993,4,18,28.85,4.83,16.84,29.08,15.59,37.49,21.9,5.49,22.94,0.0
1993,4,19,23.03,11.47,17.25,24.65,13.85,30.8,16.95,8.61,52.56,0.0
1993,4,20,19.7,5.69,12.69,21.32,12.27,27.37,15.09,5.86,44.62,0.0
1993,4,21,18.58,4.65,11.62,20.09,11.88,24.55,12.67,5.62,46.62,0.0
1993,4,22,18.43,2.71,10.57,19.73,17.49,27.48,9.99,4.88,43.75,0.0
1993,4,23,20.27,4.91,12.59,22.13,17.79,29.7,11.9,5.68,45.5,0.0
1993,4,24,19.95,4.93,12.44,21.68,17.69,28.82,11.13,5.74,47.31,0.0
1993,4,25,20.15,6.27,13.22,22.35,16.02,28.77,12.75,6.04,46.31,0.0
1993,4,26,19.47,6.12,12.8,22.02,17.68,28.24,10.57,6.04,49.75,0.0
1993,4,27,19.58,4.17,11.87,21.35,15.62,28.01,12.38,5.37,43.62,0.0
1993,4,28,21.27,0.94,11.11,23.46,19.66,30.8,11.14,4.46,36.31,0.0
1993,4,29,23.58,1.33,12.45,25.53,20.02,33.83,13.81,4.52,31.31,0.0
1993,4,30,25.73,3.54,14.63,26.98,20.27,36.75,16.48,5.25,30.69,0.0
1993,5,1,20.44,8.29,14.37,22.77,14.24,28.26,14.02,7.14,52.56,0.0
1993,5,2,20.28,4.74,12.51,22.59,16.72,28.37,11.65,5.55,44.06,0.0
1993,5,3,23.14,2.76,12.95,25.15,17.2,31.83,14.65,4.88,32.44,0.0
1993,5,4,22.7,4.86,13.78,23.91,16.2,31.52,15.33,5.68,37.5,0.0
1993,5,5,19.55,7.58,13.56,21.77,14.05,26.65,12.59,6.71,53.0,0.0
1993,5,6,20.73,5.93,13.33,23.16,16.0,28.88,12.88,6.04,45.5,0.0
1993,5,7,24.91,5.35,15.13,27.05,20.39,34.22,13.83,5.8,36.38,0.0
1993,5,8,28.12,2.23,15.17,28.9,16.94,37.23,20.3,4.58,21.06,0.0
1993,5,9,24.53,6.69,15.61,27.28,15.33,32.19,16.86,6.29,36.81,0.0
1993,5,10,21.87,9.87,15.87,24.63,12.7,28.65,15.95,7.69,50.25,0.0
1993,5,11,20.12,8.64,14.38,22.22,10.85,25.8,14.94,7.08,51.06,0.44
1993,5,12,19.52,10.48,15.01,21.95,12.53,25.76,13.23,8.0,60.12,0.55
1993,5,13,22.02,7.02,14.52,24.48,15.3,29.3,13.99,6.41,43.56,0.0
1993,5,14,28.12,3.51,15.81,28.13,17.96,37.32,19.36,4.94,22.81,0.01
1993,5,15,30.23,3.35,16.8,29.94,18.41,39.88,21.48,5.0,20.25,0.08
1993,5,16,26.71,10.44,18.57,27.73,11.22,31.7,20.49,8.06,37.62,0.0
1993,5,17,24.15,9.33,16.74,26.58,14.7,32.22,17.52,7.57,45.31,0.15
1993,5,18,21.98,8.59,15.28,23.64,13.36,29.27,15.91,7.14,46.75,1.74
1993,5,19,24.73,9.83,17.29,27.6,17.36,33.4,16.05,7.69,44.5,0.0
1993,5,20,24.01,7.19,15.6,26.45,16.15,32.59,16.44,6.53,40.31,0.01
1993,5,21,24.12,6.8,15.46,26.63,15.82,32.08,16.26,6.35,38.38,0.03
1993,5,22,23.71,5.98,14.84,26.29,17.25,32.23,14.99,6.04,38.5,0.0
1993,5,23,24.08,7.56,15.82,26.68,17.77,32.77,15.01,6.65,40.81,0.0
1993,5,24,24.86,7.26,16.05,27.05,14.95,31.62,16.66,6.47,36.75,0.0
1993,5,25,26.3,9.93,18.12,28.65,13.17,32.79,19.62,7.75,38.5,0.25
1993,5,26,26.41,7.97,17.19,28.85,16.84,34.79,17.94,6.9,36.88,0.0
1993,5,27,25.66,7.62,16.64,27.84,17.01,34.19,17.19,6.65,36.38,0.0
1993,5,28,24.53,7.87,16.2,26.85,18.67,34.1,15.43,6.96,43.69,0.0
1993,5,29,23.2,11.23,17.21,24.2,13.57,30.33,16.76,8.48,52.0,0.0
1993,5,30,26.1,10.96,18.53,28.54,17.98,34.76,16.78,8.42,45.62,0.0
1993,5,31,26.61,3.86,15.23,29.05,19.23,36.12,16.88,5.43,30.88,0.0
1993,6,1,28.06,7.39,17.73,30.37,18.74,37.31,18.57,6.53,31.94,0.0
1993,6,2,28.9,7.68,18.29,31.03,21.16,39.65,18.5,6.9,34.44,0.0
1993,6,3,28.41,4.33,16.37,30.56,21.05,38.62,17.57,5.37,26.75,0.0
1993,6,4,32.32,3.28,17.8,33.87,19.16,42.07,22.9,4.94,18.44,0.0
1993,6,5,29.71,8.15,18.93,32.47,18.51,39.33,20.83,7.08,31.88,0.0
1993,6,6,28.83,8.96,18.89,30.58,19.61,40.01,20.4,7.39,34.0,0.0
1993,6,7,25.44,11.98,18.7,28.03,12.78,32.52,19.75,8.97,47.94,0.0
1993,6,8,25.06,7.78,16.42,28.19,16.27,32.8,16.52,7.14,42.94,0.0
1993,6,9,26.09,8.95,17.52,29.23,16.6,34.11,17.51,7.39,40.31,0.0
1993,6,10,26.3,8.08,17.19,28.65,17.85,35.14,17.3,7.02,38.94,0.0
1993,6,11,27.68,9.48,18.58,30.26,17.19,35.95,18.77,7.57,36.5,0.0
1993,6,12,28.07,10.29,19.18,30.44,18.62,37.19,18.57,8.12,40.31,0.0
1993,6,13,28.15,7.73,17.94,30.42,19.28,37.44,18.15,7.02,35.81,0.0
1993,6,14,28.79,7.73,18.26,30.94,20.6,39.08,18.48,7.02,34.75,0.0
1993,6,15,30.4,8.61,19.51,32.93,21.25,40.55,19.31,7.26,32.75,0.0
1993,6,16,29.44,13.79,21.62,32.29,17.99,38.62,20.63,10.07,44.25,0.0
1993,6,17,27.69,11.66,19.67,30.33,13.29,34.75,21.46,8.91,42.5,0.0
1993,6,18,26.06,10.7,18.38,28.67,16.62,34.58,17.95,8.3,44.94,0.0
1993,6,19,25.69,9.87,17.78,28.37,17.93,34.56,16.63,7.81,44.38,0.0
1993,6,20,26.58,11.09,18.83,29.25,17.8,35.34,17.55,8.54,45.75,0.0
1993,6,21,27.94,11.33,19.64,30.46,18.66,37.14,18.48,8.73,43.81,0.0
1993,6,22,29.42,11.06,20.24,31.96,20.94,39.77,18.83,8.61,41.38,0.0
1993,6,23,29.28,10.3,19.79,31.62,18.8,38.87,20.06,8.3,39.88,0.0
1993,6,24,29.37,9.87,19.62,32.18,21.02,39.58,18.56,8.06,39.69,0.0
1993,6,25,30.73,8.89,19.81,33.33,21.6,41.04,19.44,7.87,37.12,0.0
1993,6,26,30.78,9.21,19.99,33.32,21.8,41.26,19.46,7.81,35.06,0.0
1993,6,27,29.17,10.99,20.08,31.85,17.25,37.96,20.71,8.67,39.69,0.0
1993,6,28,28.77,9.33,19.05,31.38,18.2,37.9,19.69,7.57,35.19,0.0
1993,6,29,27.79,8.87,18.33,30.46,18.63,37.3,18.67,7.45,37.62,0.0
1993,6,30,27.34,9.77,18.56,29.93,19.66,37.17,17.5,7.87,41.38,0.0
1993,7,1,29.21,11.98,20.59,31.27,22.09,40.18,18.08,9.03,43.06,0.0
1993,7,2,29.56,12.23,20.89,31.83,19.79,39.82,20.03,9.28,42.0,0.0
1993,7,3,30.19,13.28,21.73,32.6,18.75,39.58,20.83,10.07,44.81,0.0
1993,7,4,30.12,11.23,20.67,32.15,18.55,39.76,21.2,8.97,40.06,0.0
1993,7,5,29.6,8.9,19.25,31.83,18.88,38.94,20.06,7.87,38.19,0.0
1993,7,6,29.94,8.35,19.15,32.0,20.7,39.88,19.18,7.57,36.75,0.0
1993,7,7,30.25,9.44,19.84,32.64,19.87,39.75,19.88,8.06,37.38,0.0
1993,7,8,31.49,6.69,19.09,34.06,19.42,40.76,21.34,6.47,27.25,0.0
1993,7,9,31.63,10.55,21.09,33.94,18.85,41.15,22.29,8.18,31.38,0.0
1993,7,10,28.53,13.07,20.8,31.08,15.75,36.94,21.19,9.83,45.38,0.0
1993,7,11,28.59,14.21,21.4,31.15,17.21,37.63,20.42,10.5,49.0,0.0
1993,7,12,29.24,12.0,20.62,32.01,18.02,38.37,20.36,9.34,43.69,0.0
1993,7,13,30.85,8.39,19.62,33.36,20.81,40.91,20.1,7.39,32.88,0.0
1993,7,14,29.51,13.67,21.58,32.0,17.14,39.16,22.02,10.19,44.25,0.0
1993,7,15,27.02,11.92,19.48,29.5,14.24,35.24,20.99,9.09,45.88,0.0
1993,7,16,26.89,10.73,18.81,29.32,18.11,36.4,18.29,8.24,42.94,0.0
1993,7,17,27.39,10.08,18.73,30.02,19.29,37.15,17.87,8.12,42.69,0.0
1993,7,18,28.4,9.55,18.98,31.14,19.94,38.29,18.34,7.87,39.56,0.0
1993,7,19,28.94,10.25,19.6,31.72,19.5,38.58,19.08,8.24,39.62,0.0
1993,7,20,30.01,7.07,18.55,32.49,17.38,38.86,21.48,6.71,29.88,0.0
1993,7,21,29.97,7.75,18.86,32.47,17.75,38.7,20.95,6.96,31.19,0.0
1993,7,22,31.27,8.83,20.05,33.69,17.95,39.89,21.94,7.26,29.69,0.0
1993,7,23,30.57,6.82,18.69,32.55,16.44,39.13,22.69,6.53,27.38,0.0
1993,7,24,27.83,12.17,20.0,30.49,16.52,36.54,20.02,9.34,46.0,0.0
1993,7,25,27.62,12.87,20.24,30.39,17.0,36.19,19.19,9.58,47.5,0.0
1993,7,26,28.49,9.23,18.86,31.15,16.69,36.76,20.08,7.69,36.69,0.0
1993,7,27,29.14,9.75,19.44,31.52,16.29,37.23,20.95,8.0,37.38,0.0
1993,7,28,28.84,11.84,20.34,30.97,17.44,37.76,20.33,8.97,41.06,0.0
1993,7,29,28.53,12.44,20.49,31.02,18.95,37.83,18.88,9.28,44.38,0.0
1993,7,30,29.6,14.76,22.19,32.31,17.96,38.38,20.42,10.74,47.19,0.0
1993,7,31,31.24,11.51,21.38,33.32,17.95,40.73,22.78,8.91,36.38,0.0
1993,8,1,30.54,12.7,21.62,33.24,18.93,40.15,21.21,9.89,43.94,0.0
1993,8,2,30.79,9.71,20.25,32.82,16.39,39.48,23.09,7.93,33.19,0.0
1993,8,3,30.03,8.25,19.14,32.36,18.31,39.54,21.23,7.32,33.44,0.0
1993,8,4,30.32,8.83,19.58,32.83,19.9,40.48,20.58,7.39,32.38,0.0
1993,8,5,30.75,10.44,20.59,32.9,18.55,40.34,21.79,8.54,37.38,0.0
1993,8,6,30.03,9.93,19.98,32.26,19.3,39.56,20.26,8.3,38.75,0.0
1993,8,7,30.06,10.1,20.08,32.51,16.16,38.35,22.19,8.06,34.5,0.0
1993,8,8,29.23,10.68,19.96,31.91,17.12,37.76,20.63,8.85,42.31,0.0
1993,8,9,29.85,10.14,19.99,32.43,17.19,38.44,21.26,8.3,37.44,0.0
1993,8,10,30.43,10.39,20.41,33.05,18.01,39.27,21.26,8.3,36.31,0.0
1993,8,11,31.54,10.92,21.23,33.7,17.36,40.46,23.1,8.42,33.75,0.0
1993,8,12,29.66,13.56,21.61,32.01,15.14,37.86,22.72,9.95,42.0,0.0
1993,8,13,28.15,13.46,20.81,30.5,15.7,36.64,20.94,10.13,48.44,0.0
1993,8,14,28.45,15.19,21.82,31.07,16.61,37.01,20.4,11.05,51.19,0.0
1993,8,15,29.96,13.87,21.91,32.74,18.27,39.12,20.85,10.31,45.88,0.0
1993,8,16,30.26,13.76,22.01,32.69,17.43,39.23,21.8,10.25,44.19,0.0
1993,8,17,29.19,13.76,21.48,31.57,16.9,37.98,21.07,10.31,47.19,0.0
1993,8,18,29.51,13.89,21.7,32.19,17.45,38.46,21.01,10.38,46.75,0.0
1993,8,19,29.07,14.68,21.87,31.9,16.27,37.53,21.26,10.74,47.94,0.0
1993,8,20,28.44,12.47,20.45,31.0,15.72,36.65,20.93,9.34,43.06,0.0
1993,8,21,28.3,11.69,19.99,30.73,17.25,37.26,20.01,8.85,41.44,0.0
1993,8,22,28.44,11.86,20.15,30.65,17.94,37.65,19.71,9.16,44.5,0.0
1993,8,23,29.41,12.38,20.9,31.6,17.84,38.45,20.61,9.28,41.69,0.0
1993,8,24,28.81,11.27,20.05,31.13,17.76,37.81,20.05,8.91,42.56,0.0
1993,8,25,28.38,10.57,19.48,30.53,16.94,37.09,20.16,8.3,38.69,0.0
1993,8,26,28.95,10.71,19.83,31.23,18.8,38.61,19.8,8.54,41.0,0.0
1993,8,27,30.28,8.55,19.41,32.03,18.88,40.02,21.14,7.26,31.38,0.0
1993,8,28,31.11,8.59,19.85,32.92,20.48,41.38,20.9,7.51,32.75,0.0
1993,8,29,32.12,10.41,21.26,33.84,20.29,42.22,21.92,8.18,32.0,0.0
1993,8,30,32.9,13.01,22.96,34.85,20.09,43.01,22.92,9.77,37.0,0.0
1993,8,31,32.48,10.93,21.7,33.96,18.98,42.4,23.41,8.67,33.38,0.0
1993,9,1,30.01,14.24,22.12,31.93,16.47,38.9,22.44,10.68,45.69,0.0
1993,9,2,27.27,12.39,19.83,29.48,15.05,35.39,20.33,9.46,47.19,0.0
1993,9,3,26.56,13.88,20.22,28.65,15.59,34.69,19.11,10.01,49.75,0.0
1993,9,4,26.61,14.91,20.76,28.63,16.11,35.05,18.94,10.74,54.06,0.0
1993,9,5,27.5,12.78,20.14,29.62,16.63,36.15,19.51,9.34,45.38,0.0
1993,9,6,27.78,10.48,19.13,29.49,18.62,37.3,18.67,8.12,40.38,0.0
1993,9,7,28.98,13.47,21.23,30.94,17.79,38.14,20.35,9.77,44.06,0.0
1993,9,8,26.11,12.42,19.26,28.04,15.79,34.41,18.62,9.28,48.56,0.0
1993,9,9,25.89,12.59,19.24,27.96,16.81,34.73,17.91,9.34,50.38,0.0
1993,9,10,26.24,10.36,18.3,28.6,17.21,35.16,17.95,8.3,45.44,0.0
1993,9,11,27.35,10.62,18.98,29.43,18.16,36.69,18.53,8.3,42.19,0.0
1993,9,12,27.94,10.28,19.11,30.23,18.12,37.1,18.98,8.3,42.06,0.0
1993,9,13,28.39,8.51,18.44,30.3,18.35,37.87,19.51,7.39,36.44,0.0
1993,9,14,28.15,11.12,19.63,29.75,19.38,38.33,18.94,8.67,43.69,0.0
1993,9,15,29.08,13.3,21.19,30.64,20.51,40.0,19.49,10.01,48.12,0.0
1993,9,16,29.7,12.05,20.88,31.05,19.38,39.9,20.51,9.16,41.0,0.0
1993,9,17,30.94,9.08,20.01,32.12,19.45,41.08,21.63,7.39,30.75,0.0
1993,9,18,31.17,8.26,19.72,32.19,18.67,41.07,22.4,7.02,28.44,0.0
1993,9,19,29.68,15.51,22.59,31.59,17.78,39.19,21.41,11.41,50.06,0.0
1993,9,20,28.3,14.76,21.53,30.57,15.52,36.5,20.98,10.74,49.06,0.0
1993,9,21,27.58,12.56,20.07,29.48,16.83,36.51,19.69,9.52,47.44,0.0
1993,9,22,27.37,14.94,21.15,29.45,15.55,35.65,20.09,10.99,54.44,0.0
1993,9,23,26.23,12.88,19.55,28.31,13.4,33.62,20.22,9.64,49.38,0.0
1993,9,24,25.25,11.45,18.35,27.38,14.8,32.9,18.09,8.54,46.06,0.0
1993,9,25,24.65,13.02,18.83,26.83,13.81,32.14,18.32,9.46,52.5,0.0
1993,9,26,24.05,10.87,17.47,25.92,15.74,32.5,16.76,8.36,49.75,0.0
1993,9,27,24.64,11.65,18.15,26.1,17.28,33.94,16.66,8.85,52.12,0.0
1993,9,28,24.89,11.14,18.01,26.52,18.04,34.38,16.35,8.73,52.12,0.0
1993,9,29,25.37,13.75,19.55,27.03,16.94,34.72,17.78,10.13,56.88,0.0
1993,9,30,25.71,13.54,19.62,27.2,17.96,35.4,17.44,10.01,55.5,0.0
1993,10,1,26.32,15.23,20.78,27.9,15.89,35.05,19.16,11.05,57.62,0.0
1993,10,2,24.75,12.17,18.46,26.62,13.84,32.16,18.32,9.03,51.0,0.0
1993,10,3,23.56,11.92,17.74,25.47,13.84,31.19,17.36,8.85,52.44,0.0
1993,10,4,24.02,9.88,16.95,25.55,17.91,33.49,15.58,7.81,48.19,0.0
1993,10,5,26.27,10.81,18.54,27.58,16.29,35.56,19.28,8.3,42.75,0.0
1993,10,6,23.76,12.69,18.23,25.48,14.6,31.56,16.95,9.34,56.25,0.0
1993,10,7,23.01,12.45,17.73,24.76,14.12,30.75,16.63,9.16,57.0,0.0
1993,10,8,23.78,14.19,18.98,24.99,14.79,32.11,17.33,10.19,60.0,0.0
1993,10,9,24.51,12.9,18.71,25.67,16.23,33.6,17.37,9.52,56.44,0.0
1993,10,10,24.29,12.53,18.4,25.51,16.95,33.23,16.28,9.4,56.44,0.0
1993,10,11,24.79,13.97,19.37,25.88,15.05,33.32,18.26,10.31,58.69,0.0
1993,10,12,24.7,12.12,18.41,26.02,16.71,33.77,17.05,9.34,55.12,0.0
1993,10,13,24.93,12.74,18.83,25.88,16.4,34.2,17.8,9.77,56.75,0.0
1993,10,14,25.12,13.48,19.3,26.05,16.31,34.02,17.71,10.13,57.38,0.0
1993,10,15,25.89,15.21,20.55,26.9,16.32,34.92,18.59,11.23,60.75,0.0
1993,10,16,27.25,14.38,20.81,28.39,15.84,35.55,19.71,10.8,54.19,0.0
1993,10,17,29.53,11.84,20.69,30.53,14.59,37.52,22.94,8.85,37.12,0.0
1993,10,18,28.69,12.94,20.82,29.69,14.21,36.95,22.74,9.58,42.69,0.0
1993,10,19,26.9,14.29,20.59,28.24,15.3,35.15,19.85,10.56,53.94,0.0
1993,10,20,27.63,13.41,20.52,28.65,15.88,36.26,20.4,10.19,50.88,0.01
1993,10,21,27.4,11.47,19.44,28.94,13.76,34.64,20.87,8.73,41.69,0.0
1993,10,22,27.91,10.2,19.05,29.48,14.09,35.42,21.34,7.87,35.94,0.0
1993,10,23,26.73,10.12,18.43,27.84,13.57,34.35,20.78,7.87,39.56,0.0
1993,10,24,24.83,14.87,19.85,26.05,14.42,32.54,18.12,10.8,60.38,0.0
1993,10,25,24.9,14.5,19.69,25.9,14.21,32.98,18.77,10.68,59.56,0.0
1993,10,26,25.38,14.44,19.91,26.64,14.4,33.13,18.74,10.68,58.06,0.0
